,Date/Time,Lat,Lon,Base,Hour,KMEANS5_labels,DBSCAN_labels,AGGC_label,Day,KMEANS_label,DBSCAN_label
118013,2014-06-11 11:59:00,40.7779,-74.0691,1,11,2,-1,2,2,4,-1
323130,2014-06-10 09:48:00,40.7263,-74.0089,2,9,2,0,0,1,0,0
617533,2014-06-25 06:35:00,40.7634,-73.981,3,6,7,0,2,2,4,0
231395,2014-06-25 13:54:00,40.758,-73.9895,1,13,7,0,2,2,4,0
367734,2014-06-17 16:11:00,40.7223,-73.9983,2,16,2,0,0,1,0,0
504078,2014-06-07 16:14:00,40.7654,-73.9719,3,16,7,0,2,5,4,0
573757,2014-06-18 00:30:00,40.6442,-73.9798,3,0,0,0,0,2,0,0
80047,2014-06-06 17:40:00,40.7504,-73.9947,1,17,7,0,2,4,4,0
205079,2014-06-21 16:09:00,40.6926,-73.9548,1,16,0,0,0,5,0,0
660508,2014-06-19 04:38:00,40.7248,-73.9983,4,4,2,0,0,3,0,0
508758,2014-06-08 11:18:00,40.7192,-74.0051,3,11,2,0,0,6,0,0
238947,2014-06-26 08:32:00,40.7043,-74.0103,1,8,2,0,0,3,0,0
514791,2014-06-09 10:29:00,40.7497,-73.9796,3,10,7,0,2,0,4,0
1496,2014-06-02 17:17:00,40.6435,-73.7896,0,17,3,1,4,0,1,1
210475,2014-06-22 10:49:00,40.765,-73.9953,1,10,7,0,2,6,4,0
196173,2014-06-20 13:50:00,40.7234,-74.0062,1,13,2,0,0,4,0,0
436416,2014-06-27 13:13:00,40.672,-73.7619,2,13,3,-1,4,4,1,-1
324098,2014-06-10 14:17:00,40.719,-74.2477,2,14,5,-1,3,1,2,-1
404242,2014-06-22 22:38:00,40.7568,-73.9908,2,22,7,0,2,6,4,0
191500,2014-06-19 21:14:00,40.7605,-73.9739,1,21,7,0,2,3,4,0
54800,2014-06-04 05:47:00,40.7843,-73.9739,1,5,1,0,2,2,4,0
222754,2014-06-24 11:12:00,40.7819,-73.954,1,11,1,0,2,1,4,0
238949,2014-06-26 08:32:00,40.7303,-73.9822,1,8,2,0,0,3,0,0
92307,2014-06-08 02:02:00,40.7444,-74.0067,1,2,2,0,0,6,0,0
271384,2014-06-30 12:00:00,40.7212,-73.9586,1,12,0,0,0,0,0,0
435896,2014-06-27 11:31:00,40.7081,-73.9582,2,11,0,0,0,4,0,0
135708,2014-06-13 02:10:00,40.767,-73.9876,1,2,7,0,2,4,4,0
470673,2014-06-03 04:01:00,40.7132,-74.0071,3,4,2,0,0,1,0,0
544783,2014-06-13 08:35:00,40.7561,-73.9927,3,8,7,0,2,4,4,0
607140,2014-06-23 07:49:00,40.764,-73.9588,3,7,1,0,2,0,4,0
578410,2014-06-18 17:54:00,40.7443,-73.9846,3,17,7,0,2,2,4,0
395471,2014-06-21 13:34:00,40.7712,-73.9894,2,13,7,0,2,5,4,0
587302,2014-06-19 20:36:00,40.7639,-73.9712,3,20,7,0,2,3,4,0
400004,2014-06-22 02:28:00,40.7407,-73.9943,2,2,2,0,2,6,0,0
395155,2014-06-21 12:14:00,40.7636,-73.9826,2,12,7,0,2,5,4,0
407801,2014-06-23 16:54:00,40.7656,-73.9824,2,16,7,0,2,0,4,0
94159,2014-06-08 13:10:00,40.7166,-74.0164,1,13,2,0,0,6,0,0
209331,2014-06-22 01:31:00,40.7197,-73.9875,1,1,2,0,0,6,0,0
203839,2014-06-21 12:27:00,40.7551,-73.973,1,12,7,0,2,5,4,0
333231,2014-06-11 21:10:00,40.751,-73.9806,2,21,7,0,2,2,4,0
54917,2014-06-04 06:19:00,40.6779,-73.9701,1,6,0,0,0,2,0,0
651791,2014-06-30 12:36:00,40.7326,-73.9911,3,12,2,0,0,0,0,0
384598,2014-06-19 21:06:00,40.7277,-73.9914,2,21,2,0,0,3,0,0
154340,2014-06-15 01:13:00,40.7101,-73.9626,1,1,0,0,0,6,0,0
356774,2014-06-15 11:19:00,40.7239,-73.9981,2,11,2,0,0,6,0,0
243664,2014-06-26 18:20:00,40.7583,-73.992,1,18,7,0,2,3,4,0
419441,2014-06-25 14:33:00,40.7739,-73.8717,2,14,6,2,1,2,3,2
282696,2014-06-02 20:44:00,40.6466,-73.7896,2,20,3,1,4,0,1,1
635655,2014-06-27 15:20:00,40.7516,-73.9709,3,15,7,0,2,4,4,0
107367,2014-06-10 07:18:00,40.7421,-73.9949,1,7,2,0,2,1,4,0
61474,2014-06-04 20:09:00,40.7973,-73.9699,1,20,1,0,2,2,4,0
336488,2014-06-12 12:19:00,40.7069,-74.0123,2,12,2,0,0,3,0,0
87791,2014-06-07 16:41:00,40.754,-73.9847,1,16,7,0,2,5,4,0
656323,2014-06-06 07:48:00,40.7106,-73.9654,4,7,0,0,0,4,0,0
82746,2014-06-06 22:29:00,40.7329,-74.0031,1,22,2,0,0,4,0,0
431811,2014-06-26 20:35:00,40.7186,-74.0043,2,20,2,0,0,3,0,0
344064,2014-06-13 09:20:00,40.7274,-74.0016,2,9,2,0,0,4,0,0
507436,2014-06-08 00:37:00,40.7491,-73.9883,3,0,7,0,2,6,4,0
24854,2014-06-23 05:42:00,40.7406,-73.641,0,5,8,-1,1,0,1,-1
227979,2014-06-24 23:44:00,40.6637,-73.991,1,23,0,0,0,1,0,0
265338,2014-06-29 11:52:00,40.7515,-73.9721,1,11,7,0,2,6,4,0
578134,2014-06-18 17:25:00,40.7591,-73.9766,3,17,7,0,2,2,4,0
528119,2014-06-11 09:57:00,40.7683,-73.8622,3,9,6,2,1,2,3,2
327230,2014-06-10 22:03:00,40.7533,-73.969,2,22,7,0,2,1,4,0
383621,2014-06-19 19:48:00,40.7502,-73.9848,2,19,7,0,2,3,4,0
417845,2014-06-25 09:02:00,40.7383,-74.003,2,9,2,0,0,2,0,0
287309,2014-06-03 19:27:00,40.6579,-73.8873,2,19,0,-1,0,1,1,-1
507841,2014-06-08 02:45:00,40.7421,-74.0046,3,2,2,0,0,6,0,0
350643,2014-06-14 01:22:00,40.7563,-73.9673,2,1,7,0,2,5,4,0
538883,2014-06-12 17:09:00,40.721,-73.9851,3,17,2,0,0,3,0,0
532978,2014-06-11 21:16:00,40.7573,-73.8442,3,21,6,-1,1,2,3,-1
419504,2014-06-25 14:41:00,40.7482,-73.9875,2,14,7,0,2,2,4,0
180951,2014-06-18 19:58:00,40.7339,-74.0052,1,19,2,0,0,2,0,0
490598,2014-06-05 18:46:00,40.7378,-73.9901,3,18,2,0,2,3,0,0
184040,2014-06-19 07:48:00,40.6758,-73.9689,1,7,0,0,0,3,0,0
7925,2014-06-07 23:07:00,40.7482,-74.0074,0,23,2,0,0,5,4,0
586870,2014-06-19 19:58:00,40.7585,-73.9791,3,19,7,0,2,3,4,0
415827,2014-06-24 21:49:00,40.781,-73.9472,2,21,1,0,2,1,4,0
482828,2014-06-04 19:40:00,40.7514,-73.9825,3,19,7,0,2,2,4,0
625692,2014-06-26 08:15:00,40.692,-74.1812,3,8,5,3,3,3,2,3
15196,2014-06-13 17:54:00,40.7502,-73.9839,0,17,7,0,2,4,4,0
49243,2014-06-03 15:06:00,40.7633,-73.9707,1,15,7,0,2,1,4,0
105094,2014-06-09 19:40:00,40.6905,-74.1782,1,19,5,3,3,0,2,3
415267,2014-06-24 20:31:00,40.5789,-73.9849,2,20,0,-1,0,1,0,-1
423755,2014-06-25 21:35:00,40.7565,-73.9858,2,21,7,0,2,2,4,0
459717,2014-06-30 22:30:00,40.9976,-73.7679,2,22,4,-1,1,0,3,-1
429425,2014-06-26 16:58:00,40.7839,-73.9718,2,16,1,0,2,3,4,0
508413,2014-06-08 09:32:00,40.7963,-73.9675,3,9,1,0,2,6,4,0
541556,2014-06-12 21:23:00,40.7262,-74.0037,3,21,2,0,0,3,0,0
414,2014-06-01 15:07:00,40.6445,-73.7817,0,15,3,1,4,6,1,1
142993,2014-06-13 18:05:00,40.7581,-73.984,1,18,7,0,2,4,4,0
643556,2014-06-28 19:55:00,40.7284,-73.9818,3,19,2,0,0,5,0,0
256894,2014-06-28 06:47:00,40.7169,-73.9979,1,6,2,0,0,5,0,0
430772,2014-06-26 18:54:00,40.678,-73.92,2,18,0,0,0,3,0,0
637651,2014-06-27 20:00:00,40.7469,-73.9854,3,20,7,0,2,4,4,0
592602,2014-06-20 16:25:00,40.7542,-73.972,3,16,7,0,2,4,4,0
323715,2014-06-10 12:37:00,40.7532,-73.9811,2,12,7,0,2,1,4,0
97093,2014-06-08 21:52:00,40.7341,-73.9891,1,21,2,0,0,6,0,0
651630,2014-06-30 11:49:00,40.7534,-73.9984,3,11,7,0,2,0,4,0
468926,2014-06-02 18:05:00,40.7527,-73.9894,3,18,7,0,2,0,4,0
4456,2014-06-05 07:21:00,40.7809,-73.9568,0,7,1,0,2,3,4,0
579474,2014-06-18 20:16:00,40.7188,-73.9749,3,20,2,0,0,2,0,0
117093,2014-06-11 09:09:00,40.7356,-73.9832,1,9,2,0,0,2,0,0
389803,2014-06-20 16:21:00,40.7747,-73.9605,2,16,1,0,2,4,4,0
128712,2014-06-12 14:41:00,40.7423,-73.9836,1,14,7,0,2,3,4,0
383951,2014-06-19 20:13:00,40.7543,-73.9951,2,20,7,0,2,3,4,0
623409,2014-06-25 21:19:00,40.7847,-73.956,3,21,1,0,2,2,4,0
409428,2014-06-23 21:33:00,40.7589,-73.998,2,21,7,0,2,0,4,0
257805,2014-06-28 11:25:00,40.7471,-73.9934,1,11,7,0,2,5,4,0
415037,2014-06-24 20:00:00,40.7552,-73.981,2,20,7,0,2,1,4,0
226257,2014-06-24 19:28:00,40.6448,-73.7821,1,19,3,1,4,1,1,1
39359,2014-06-02 06:20:00,40.7485,-73.9887,1,6,7,0,2,0,4,0
390052,2014-06-20 16:49:00,40.7147,-74.0138,2,16,2,0,0,4,0,0
416029,2014-06-24 22:20:00,40.7026,-73.6424,2,22,8,-1,1,1,1,-1
103420,2014-06-09 16:34:00,40.7825,-73.9469,1,16,1,0,2,0,4,0
256292,2014-06-28 01:44:00,40.6915,-73.9373,1,1,0,0,0,5,0,0
75621,2014-06-06 07:50:00,40.7639,-73.9664,1,7,7,0,2,4,4,0
619057,2014-06-25 11:30:00,40.7475,-73.9843,3,11,7,0,2,2,4,0
412885,2014-06-24 15:31:00,40.7806,-73.9823,2,15,7,0,2,1,4,0
570809,2014-06-17 16:32:00,40.724,-73.9969,3,16,2,0,0,1,0,0
45185,2014-06-02 22:14:00,40.6612,-73.928,1,22,0,0,0,0,0,0
402406,2014-06-22 16:15:00,40.7912,-73.9771,2,16,1,0,2,6,4,0
655436,2014-06-03 15:21:00,40.7665,-73.9826,4,15,7,0,2,1,4,0
536650,2014-06-12 12:10:00,40.7496,-74.0063,3,12,2,0,0,3,4,0
472736,2014-06-03 13:06:00,40.7644,-73.9795,3,13,7,0,2,1,4,0
615569,2014-06-24 19:17:00,40.7584,-73.9889,3,19,7,0,2,1,4,0
139388,2014-06-13 12:41:00,40.7605,-73.9645,1,12,7,0,2,4,4,0
263271,2014-06-29 00:29:00,40.7197,-73.958,1,0,0,0,0,6,0,0
481619,2014-06-04 17:13:00,40.7642,-73.9749,3,17,7,0,2,2,4,0
210417,2014-06-22 10:34:00,40.7435,-73.986,1,10,7,0,2,6,4,0
555296,2014-06-14 16:05:00,40.779,-73.9521,3,16,1,0,2,5,4,0
634265,2014-06-27 10:49:00,40.7595,-73.9698,3,10,7,0,2,4,4,0
521868,2014-06-10 13:42:00,40.7247,-73.9982,3,13,2,0,0,1,0,0
184042,2014-06-19 07:48:00,40.7341,-73.9926,1,7,2,0,0,3,0,0
322698,2014-06-10 08:06:00,40.7738,-73.9814,2,8,7,0,2,1,4,0
418358,2014-06-25 11:03:00,40.7862,-73.9716,2,11,1,0,2,2,4,0
130642,2014-06-12 17:24:00,40.7588,-73.974,1,17,7,0,2,3,4,0
233506,2014-06-25 17:25:00,40.7615,-73.9705,1,17,7,0,2,2,4,0
505672,2014-06-07 20:44:00,40.7672,-73.9684,3,20,7,0,2,5,4,0
269562,2014-06-30 05:50:00,40.7705,-73.9562,1,5,1,0,2,0,4,0
606649,2014-06-23 06:12:00,40.7253,-73.9817,3,6,2,0,0,0,0,0
648985,2014-06-29 20:09:00,40.7219,-73.9598,3,20,0,0,0,6,0,0
244265,2014-06-26 19:15:00,40.7775,-73.959,1,19,1,0,2,3,4,0
359054,2014-06-15 20:40:00,40.6945,-74.1777,2,20,5,3,3,6,2,3
478101,2014-06-04 06:58:00,40.7218,-73.983,3,6,2,0,0,2,0,0
250688,2014-06-27 14:18:00,40.6414,-73.7881,1,14,3,1,4,4,1,1
198780,2014-06-20 18:31:00,40.7448,-73.995,1,18,7,0,2,4,4,0
613465,2014-06-24 13:59:00,40.7582,-73.9731,3,13,7,0,2,1,4,0
113389,2014-06-10 20:05:00,40.7682,-73.9824,1,20,7,0,2,1,4,0
410175,2014-06-24 05:52:00,40.7343,-74.0063,2,5,2,0,0,1,0,0
646730,2014-06-29 10:07:00,40.7837,-73.9722,3,10,1,0,2,6,4,0
9582,2014-06-09 16:33:00,40.78,-73.9746,0,16,1,0,2,0,4,0
645187,2014-06-29 00:04:00,40.7199,-74.0072,3,0,2,0,0,6,0,0
560666,2014-06-15 16:07:00,40.7609,-73.7871,3,16,6,-1,1,6,3,-1
662215,2014-06-24 21:43:00,40.7639,-73.9721,4,21,7,0,2,1,4,0
177637,2014-06-18 14:53:00,40.7427,-73.9999,1,14,2,0,0,2,0,0
499347,2014-06-06 20:46:00,40.7612,-73.9906,3,20,7,0,2,4,4,0
347382,2014-06-13 17:54:00,40.7648,-73.9285,2,17,1,0,2,4,4,0
462453,2014-06-01 14:47:00,40.7505,-73.981,3,14,7,0,2,6,4,0
450480,2014-06-29 10:51:00,40.7154,-73.9869,2,10,2,0,0,6,0,0
550306,2014-06-13 19:15:00,40.7428,-73.9921,3,19,7,0,2,4,4,0
449260,2014-06-29 02:10:00,40.7327,-73.9878,2,2,2,0,0,6,0,0
484864,2014-06-05 05:47:00,40.7168,-73.9656,3,5,0,0,0,3,0,0
229757,2014-06-25 09:00:00,40.7221,-73.9934,1,9,2,0,0,2,0,0
122479,2014-06-11 19:48:00,40.7171,-74.009,1,19,2,0,0,2,0,0
587028,2014-06-19 20:11:00,40.7596,-73.9855,3,20,7,0,2,3,4,0
561679,2014-06-15 20:11:00,40.7232,-74.0027,3,20,2,0,0,6,0,0
566300,2014-06-16 19:14:00,40.7478,-73.9879,3,19,7,0,2,0,4,0
428117,2014-06-26 14:40:00,40.7635,-73.9775,2,14,7,0,2,3,4,0
481404,2014-06-04 16:53:00,40.728,-74.0032,3,16,2,0,0,2,0,0
269737,2014-06-30 06:37:00,40.7381,-74.0084,1,6,2,0,0,0,0,0
615819,2014-06-24 20:00:00,40.7848,-73.9823,3,20,1,0,2,1,4,0
462936,2014-06-01 16:16:00,40.7659,-73.98,3,16,7,0,2,6,4,0
649971,2014-06-30 04:40:00,40.711,-73.9917,3,4,2,0,0,0,0,0
50623,2014-06-03 17:00:00,40.7513,-74.006,1,17,2,0,0,1,4,0
624026,2014-06-25 22:47:00,40.8372,-73.9481,3,22,1,0,2,2,4,0
100329,2014-06-09 09:10:00,40.7497,-73.9773,1,9,7,0,2,0,4,0
455831,2014-06-30 10:03:00,40.6975,-73.9307,2,10,0,0,0,0,0,0
338243,2014-06-12 16:46:00,40.7407,-74.0042,2,16,2,0,0,3,0,0
101500,2014-06-09 11:50:00,40.7219,-74.001,1,11,2,0,0,0,0,0
564615,2014-06-16 14:00:00,40.6332,-73.9567,3,14,0,-1,0,0,0,-1
273249,2014-06-30 17:17:00,40.7613,-73.9699,1,17,7,0,2,0,4,0
83203,2014-06-06 23:09:00,40.7473,-73.9934,1,23,7,0,2,4,4,0
136226,2014-06-13 06:09:00,40.7698,-73.96,1,6,1,0,2,4,4,0
627687,2014-06-26 14:43:00,40.7704,-73.865,3,14,6,2,1,3,3,2
659423,2014-06-15 11:38:00,40.7247,-74.0111,4,11,2,0,0,6,0,0
220675,2014-06-23 23:45:00,40.7775,-73.9509,1,23,1,0,2,0,4,0
500517,2014-06-06 23:21:00,40.7311,-73.9861,3,23,2,0,0,4,0,0
88352,2014-06-07 17:48:00,40.6889,-73.9888,1,17,0,0,0,5,0,0
292971,2014-06-04 20:25:00,40.7899,-73.9737,2,20,1,0,2,2,4,0
561469,2014-06-15 19:17:00,40.7195,-74.0027,3,19,2,0,0,6,0,0
536408,2014-06-12 11:18:00,40.7309,-74.008,3,11,2,0,0,3,0,0
295127,2014-06-05 08:00:00,40.7451,-73.9869,2,8,7,0,2,3,4,0
238570,2014-06-26 07:45:00,40.729,-73.9939,1,7,2,0,0,3,0,0
486050,2014-06-05 08:08:00,40.7882,-73.9672,3,8,1,0,2,3,4,0
421268,2014-06-25 17:41:00,40.742,-73.9909,2,17,7,0,2,2,4,0
116750,2014-06-11 08:27:00,40.8004,-73.9697,1,8,1,0,2,2,4,0
282624,2014-06-02 20:26:00,40.7201,-73.9882,2,20,2,0,0,0,0,0
417468,2014-06-25 07:59:00,40.7442,-73.9981,2,7,2,0,0,2,4,0
479614,2014-06-04 12:11:00,40.727,-74.0107,3,12,2,0,0,2,0,0
297110,2014-06-05 15:13:00,40.756,-73.9749,2,15,7,0,2,3,4,0
153508,2014-06-14 23:04:00,40.7533,-73.9853,1,23,7,0,2,5,4,0
288660,2014-06-04 05:48:00,40.7525,-73.9673,2,5,7,0,2,2,4,0
135919,2014-06-13 04:22:00,40.7891,-73.9744,1,4,1,0,2,4,4,0
296911,2014-06-05 14:36:00,40.7551,-73.9951,2,14,7,0,2,3,4,0
657599,2014-06-10 13:11:00,40.7511,-73.9877,4,13,7,0,2,1,4,0
343754,2014-06-13 08:37:00,40.7748,-73.991,2,8,7,0,2,4,4,0
539699,2014-06-12 18:19:00,40.7248,-74.0103,3,18,2,0,0,3,0,0
260113,2014-06-28 17:29:00,40.7486,-73.9924,1,17,7,0,2,5,4,0
171223,2014-06-17 18:03:00,40.8585,-73.5813,1,18,8,-1,1,1,1,-1
320180,2014-06-09 17:42:00,40.7599,-73.9741,2,17,7,0,2,0,4,0
154579,2014-06-15 02:31:00,40.7085,-73.9582,1,2,0,0,0,6,0,0
264550,2014-06-29 08:27:00,40.7569,-73.9734,1,8,7,0,2,6,4,0
610965,2014-06-23 22:31:00,40.6932,-73.9985,3,22,0,0,0,0,0,0
416118,2014-06-24 22:36:00,40.6953,-73.993,2,22,0,0,0,1,0,0
169585,2014-06-17 15:29:00,40.7265,-74.006,1,15,2,0,0,1,0,0
96316,2014-06-08 19:06:00,40.7637,-73.9762,1,19,7,0,2,6,4,0
348662,2014-06-13 19:36:00,40.754,-73.9704,2,19,7,0,2,4,4,0
545370,2014-06-13 09:45:00,40.7769,-73.986,3,9,7,0,2,4,4,0
7,2014-06-01 00:08:00,40.3042,-73.9794,0,0,0,-1,0,6,0,-1
603259,2014-06-22 12:43:00,40.763,-73.9761,3,12,7,0,2,6,4,0
279753,2014-06-02 07:04:00,40.7439,-73.9735,2,7,7,0,2,0,4,0
591257,2014-06-20 12:35:00,40.7381,-74.0086,3,12,2,0,0,4,0,0
225740,2014-06-24 18:21:00,40.7549,-74.0,1,18,7,0,2,1,4,0
318884,2014-06-09 13:38:00,40.711,-74.0061,2,13,2,0,0,0,0,0
81724,2014-06-06 20:47:00,40.7597,-73.9742,1,20,7,0,2,4,4,0
365409,2014-06-17 07:47:00,40.7838,-73.9545,2,7,1,0,2,1,4,0
466618,2014-06-02 10:27:00,40.7604,-73.9757,3,10,7,0,2,0,4,0
113505,2014-06-10 20:14:00,40.5913,-73.992,1,20,0,-1,0,1,0,-1
364400,2014-06-16 22:13:00,40.7435,-73.9577,2,22,7,0,0,0,4,0
598057,2014-06-21 14:51:00,40.7505,-73.9984,3,14,7,0,2,5,4,0
588814,2014-06-19 23:28:00,40.7164,-73.9528,3,23,0,0,0,3,0,0
336212,2014-06-12 11:10:00,40.8897,-73.9056,2,11,1,-1,2,3,3,-1
584274,2014-06-19 15:07:00,40.7819,-73.9774,3,15,1,0,2,3,4,0
94234,2014-06-08 13:21:00,40.7766,-73.9484,1,13,1,0,2,6,4,0
372589,2014-06-18 11:29:00,40.7651,-73.9809,2,11,7,0,2,2,4,0
584930,2014-06-19 16:25:00,40.7435,-73.958,3,16,7,0,0,3,4,0
583895,2014-06-19 14:08:00,40.7581,-73.9744,3,14,7,0,2,3,4,0
652709,2014-06-30 16:03:00,40.7034,-74.0146,3,16,2,0,0,0,0,0
194939,2014-06-20 09:47:00,40.7254,-74.0092,1,9,2,0,0,4,0,0
126331,2014-06-12 08:37:00,40.7684,-73.9847,1,8,7,0,2,3,4,0
476284,2014-06-03 20:04:00,40.7552,-73.9756,3,20,7,0,2,1,4,0
348689,2014-06-13 19:39:00,40.7614,-73.9711,2,19,7,0,2,4,4,0
510261,2014-06-08 16:39:00,40.7434,-73.973,3,16,7,0,2,6,4,0
304306,2014-06-06 17:32:00,40.7654,-73.9575,2,17,1,0,2,4,4,0
455608,2014-06-30 09:09:00,40.7406,-73.9853,2,9,7,0,2,0,4,0
491286,2014-06-05 20:15:00,40.7374,-74.0038,3,20,2,0,0,3,0,0
474148,2014-06-03 16:37:00,40.7313,-74.0101,3,16,2,0,0,1,0,0
125385,2014-06-12 06:56:00,40.7505,-73.9946,1,6,7,0,2,3,4,0
116904,2014-06-11 08:43:00,40.7734,-73.9892,1,8,7,0,2,2,4,0
614172,2014-06-24 16:07:00,40.7611,-73.969,3,16,7,0,2,1,4,0
436010,2014-06-27 11:51:00,40.7239,-73.9838,2,11,2,0,0,4,0,0
124925,2014-06-12 05:16:00,40.7784,-73.9489,1,5,1,0,2,3,4,0
505015,2014-06-07 18:37:00,40.7373,-73.9814,3,18,7,0,0,5,0,0
387172,2014-06-20 08:23:00,40.7782,-73.9486,2,8,1,0,2,4,4,0
424773,2014-06-26 00:53:00,40.7264,-74.0028,2,0,2,0,0,3,0,0
514501,2014-06-09 09:39:00,40.7779,-73.975,3,9,1,0,2,0,4,0
94119,2014-06-08 13:03:00,40.7404,-73.9868,1,13,7,0,2,6,4,0
252686,2014-06-27 17:53:00,40.7127,-74.0348,1,17,2,0,0,4,0,0
173298,2014-06-17 21:53:00,40.7483,-74.0055,1,21,2,0,0,1,4,0
436645,2014-06-27 13:52:00,40.7256,-74.0008,2,13,2,0,0,4,0,0
543295,2014-06-13 04:39:00,40.7375,-73.9967,3,4,2,0,0,4,0,0
292512,2014-06-04 19:08:00,40.7523,-74.0014,2,19,7,0,2,2,4,0
265820,2014-06-29 13:35:00,40.6867,-73.7375,1,13,3,-1,4,6,1,-1
458051,2014-06-30 17:33:00,40.7406,-74.0019,2,17,2,0,0,0,0,0
451271,2014-06-29 14:03:00,40.6751,-73.961,2,14,0,0,0,6,0,0
656099,2014-06-05 15:26:00,40.7506,-73.9752,4,15,7,0,2,3,4,0
276969,2014-06-01 13:12:00,40.753,-73.9965,2,13,7,0,2,6,4,0
477467,2014-06-04 00:15:00,40.7619,-73.9872,3,0,7,0,2,2,4,0
633908,2014-06-27 09:17:00,40.6567,-73.6578,3,9,8,-1,1,4,1,-1
319155,2014-06-09 14:45:00,40.7201,-73.9835,2,14,2,0,0,0,0,0
292118,2014-06-04 18:02:00,40.7421,-73.9883,2,18,7,0,2,2,4,0
245604,2014-06-26 21:13:00,40.7487,-73.9923,1,21,7,0,2,3,4,0
288073,2014-06-03 21:55:00,40.6462,-73.7768,2,21,3,1,4,1,1,1
322211,2014-06-10 06:45:00,40.645,-73.7811,2,6,3,1,4,1,1,1
271459,2014-06-30 12:22:00,40.7454,-73.991,1,12,7,0,2,0,4,0
402068,2014-06-22 15:22:00,40.6867,-73.9843,2,15,0,0,0,6,0,0
130388,2014-06-12 17:04:00,40.744,-73.9894,1,17,7,0,2,3,4,0
395970,2014-06-21 15:19:00,40.6362,-73.9644,2,15,0,0,0,5,0,0
132701,2014-06-12 19:56:00,40.7607,-73.9799,1,19,7,0,2,3,4,0
385482,2014-06-19 22:29:00,40.7387,-73.9899,2,22,2,0,2,3,0,0
624144,2014-06-25 23:06:00,40.7439,-73.9879,3,23,7,0,2,2,4,0
58172,2014-06-04 15:07:00,40.7763,-73.9441,1,15,1,0,2,2,4,0
359488,2014-06-15 22:37:00,40.7653,-73.9779,2,22,7,0,2,6,4,0
75184,2014-06-06 06:50:00,40.7239,-73.9852,1,6,2,0,0,4,0,0
204983,2014-06-21 15:58:00,40.7383,-73.9274,1,15,1,0,2,5,4,0
391133,2014-06-20 18:56:00,40.7846,-73.9468,2,18,1,0,2,4,4,0
651830,2014-06-30 12:45:00,40.72,-73.9882,3,12,2,0,0,0,0,0
10455,2014-06-10 13:40:00,40.779,-73.9778,0,13,1,0,2,1,4,0
529666,2014-06-11 14:58:00,40.695,-74.178,3,14,5,3,3,2,2,3
398907,2014-06-21 22:53:00,40.7308,-73.9781,2,22,2,0,0,5,0,0
528153,2014-06-11 10:06:00,40.728,-73.9911,3,10,2,0,0,2,0,0
545717,2014-06-13 10:46:00,40.7477,-73.9788,3,10,7,0,2,4,4,0
69842,2014-06-05 17:04:00,40.7142,-74.0149,1,17,2,0,0,3,0,0
472048,2014-06-03 10:08:00,40.7363,-74.0078,3,10,2,0,0,1,0,0
179655,2014-06-18 17:45:00,40.7153,-74.0158,1,17,2,0,0,2,0,0
66599,2014-06-05 10:30:00,40.7076,-73.9668,1,10,0,0,0,3,0,0
456337,2014-06-30 12:30:00,40.7579,-74.0006,2,12,7,0,2,0,4,0
650207,2014-06-30 06:12:00,40.7284,-73.9892,3,6,2,0,0,0,0,0
34193,2014-06-01 10:05:00,40.7616,-73.9996,1,10,7,0,2,6,4,0
218522,2014-06-23 17:07:00,40.757,-73.9871,1,17,7,0,2,0,4,0
547838,2014-06-13 16:27:00,40.7243,-73.9935,3,16,2,0,0,4,0,0
136140,2014-06-13 05:49:00,40.6416,-73.925,1,5,0,-1,0,4,0,-1
447067,2014-06-28 21:03:00,40.6444,-73.7816,2,21,3,1,4,5,1,1
373115,2014-06-18 13:25:00,40.7456,-73.9898,2,13,7,0,2,2,4,0
565103,2014-06-16 15:51:00,40.7277,-74.0096,3,15,2,0,0,0,0,0
663655,2014-06-30 08:06:00,40.7022,-73.6036,4,8,8,-1,1,0,1,-1
216818,2014-06-23 12:24:00,40.7627,-73.9821,1,12,7,0,2,0,4,0
374904,2014-06-18 17:19:00,40.7537,-73.9747,2,17,7,0,2,2,4,0
314635,2014-06-08 17:13:00,40.7465,-74.0388,2,17,2,0,0,6,0,0
91219,2014-06-07 23:14:00,40.7404,-73.9946,1,23,2,0,2,5,0,0
551071,2014-06-13 20:44:00,40.7741,-73.8728,3,20,6,2,1,4,3,2
513174,2014-06-09 07:25:00,40.7446,-73.976,3,7,7,0,2,0,4,0
215858,2014-06-23 08:27:00,40.7259,-74.0012,1,8,2,0,0,0,0,0
387043,2014-06-20 08:01:00,40.7624,-73.9862,2,8,7,0,2,4,4,0
275296,2014-06-30 22:48:00,40.6732,-73.9895,1,22,0,0,0,0,0,0
449494,2014-06-29 03:09:00,40.7398,-74.0024,2,3,2,0,0,6,0,0
195535,2014-06-20 11:57:00,40.7883,-74.0455,1,11,7,-1,2,4,4,-1
250237,2014-06-27 13:03:00,40.685,-73.9765,1,13,0,0,0,4,0,0
368474,2014-06-17 17:44:00,40.7059,-74.0086,2,17,2,0,0,1,0,0
230910,2014-06-25 12:34:00,40.7313,-74.0095,1,12,2,0,0,2,0,0
282319,2014-06-02 19:12:00,40.7618,-73.9738,2,19,7,0,2,0,4,0
206344,2014-06-21 18:47:00,40.7532,-73.9795,1,18,7,0,2,5,4,0
49551,2014-06-03 15:41:00,40.7061,-74.0092,1,15,2,0,0,1,0,0
